Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,Recency,Frequency,Monetary,Cluster
1.0,12.0,4,4,3,2,3,1,1.0,153.51,1,1.0,1.0,153.51,2
6.0,21.0,3,2,1,1,1,1,1.0,148.78,0,1.0,6.0,148.78,2
9.0,19.0,3,3,3,0,2,0,6.0,120.96,0,6.0,9.0,120.96,1
0.0,25.0,4,4,5,1,2,0,7.0,140.66,0,7.0,0.0,140.66,1
1.0,22.0,4,4,1,2,3,0,1.0,153.71,0,1.0,1.0,153.71,2
1.0,10.0,5,4,3,2,3,0,1.0,157.3,0,1.0,1.0,157.3,2
26.0,7.0,5,5,3,0,2,0,10.0,324.99,0,10.0,26.0,324.99,3
8.0,28.0,5,4,3,2,1,0,3.0,142.3,0,3.0,8.0,142.3,2
28.0,27.0,4,2,3,2,5,0,4.0,173.69,0,4.0,28.0,173.69,0
0.0,24.0,3,2,3,0,1,1,2.0,146.14,1,2.0,0.0,146.14,2
2.0,33.0,3,2,3,1,5,0,1.0,143.35,0,1.0,2.0,143.35,2
6.0,20.0,5,4,4,0,3,0,3.0,152.43,0,3.0,6.0,152.43,2
6.0,13.0,3,0,3,1,1,0,3.0,216.91000000000005,0,3.0,6.0,216.91000000000005,2
1.0,15.0,5,4,3,2,3,1,3.0,164.89,1,3.0,1.0,164.89,2
19.0,6.0,3,0,5,1,8,0,3.0,193.96,0,3.0,19.0,193.96,0
1.0,16.0,5,4,3,1,2,1,1.0,158.88,1,1.0,1.0,158.88,2
21.0,33.0,4,5,3,1,5,0,1.0,321.58,0,1.0,21.0,321.58,3
1.0,17.0,5,4,3,2,3,0,3.0,151.25,1,3.0,1.0,151.25,2
21.0,9.0,4,2,2,1,7,0,5.0,175.7,0,5.0,21.0,175.7,0
7.0,14.0,1,2,3,1,3,0,2.0,144.04,0,2.0,7.0,144.04,2
16.0,9.0,4,0,1,1,4,1,3.0,226.24,0,3.0,16.0,226.24,0
9.0,27.0,4,3,5,1,1,0,0.0,122.96,0,0.0,9.0,122.96,2
15.0,13.0,4,0,1,2,5,1,1.0,260.91,0,1.0,15.0,260.91,0
20.0,9.0,3,1,3,1,10,1,13.0,237.7,0,13.0,20.0,237.7,3
30.0,22.0,3,2,5,2,9,0,2.0,154.05,0,2.0,30.0,154.05,0
6.0,34.0,3,2,3,1,2,1,7.0,152.07,0,7.0,6.0,152.07,1
0.0,15.0,3,3,3,1,2,0,2.0,127.42,1,2.0,0.0,127.42,2
8.0,8.0,5,5,4,2,3,1,11.0,288.24,1,11.0,8.0,288.24,3
5.0,35.0,3,4,3,2,10,0,7.0,140.25,0,7.0,5.0,140.25,1
9.0,13.0,3,3,5,2,4,1,3.0,121.66,1,3.0,9.0,121.66,2
1.0,8.0,6,2,4,2,8,0,1.0,192.35,1,1.0,1.0,192.35,2
8.0,7.0,5,4,1,1,3,1,4.0,161.22,0,4.0,8.0,161.22,2
19.0,10.0,4,5,4,0,3,0,8.0,287.89,0,8.0,19.0,287.89,3
16.0,11.0,4,2,5,2,9,0,6.0,176.55,0,6.0,16.0,176.55,0
0.0,6.0,3,4,1,1,10,1,2.0,147.87,1,2.0,0.0,147.87,2
0.0,11.0,3,3,1,2,2,0,2.0,131.17,0,2.0,0.0,131.17,2
18.0,11.0,5,2,5,2,2,1,4.0,157.69,0,4.0,18.0,157.69,0
15.0,29.0,3,1,1,2,3,0,0.0,259.92,0,0.0,15.0,259.92,0
1.0,22.0,1,2,5,2,1,0,7.0,156.61,0,7.0,1.0,156.61,1
23.0,15.0,3,5,3,1,5,1,0.0,293.31,0,0.0,23.0,293.31,3
3.0,26.0,3,2,5,0,1,0,2.0,199.57,0,2.0,3.0,199.57,2
14.0,12.0,3,4,5,2,3,1,17.0,147.21,0,17.0,14.0,147.21,1
26.0,29.0,3,1,2,2,7,0,8.0,242.75,0,8.0,26.0,242.75,3
3.0,27.0,4,4,1,1,3,0,11.0,163.12,0,11.0,3.0,163.12,1
8.0,22.0,3,0,3,0,5,1,0.0,176.32,0,0.0,8.0,176.32,2
0.0,14.0,4,3,5,2,8,0,0.0,125.61,1,0.0,0.0,125.61,2
31.0,7.0,6,2,3,1,4,1,3.0,181.6,0,3.0,31.0,181.6,0
18.0,13.0,3,0,5,1,2,0,11.0,152.1,0,11.0,18.0,152.1,1
1.0,31.0,5,0,5,2,3,0,3.0,212.22,1,3.0,1.0,212.22,2
1.0,11.0,6,0,2,0,3,0,3.0,229.0,1,3.0,1.0,229.0,2
11.0,8.0,4,0,3,1,4,1,2.0,177.56,0,2.0,11.0,177.56,2
9.0,6.0,3,2,1,2,5,0,0.0,166.53,0,0.0,9.0,166.53,2
10.0,22.0,4,2,3,1,5,0,0.0,163.34,0,0.0,10.0,163.34,2
28.0,24.0,3,1,4,2,4,0,7.0,268.35,0,7.0,28.0,268.35,3
27.0,20.0,2,2,5,1,3,0,4.0,169.5,0,4.0,27.0,169.5,0
0.0,15.0,3,2,5,2,4,1,3.0,182.24,1,3.0,0.0,182.24,2
19.0,11.0,4,2,5,1,6,1,4.0,175.06,0,4.0,19.0,175.06,0
0.0,14.0,3,3,5,2,2,1,2.0,123.8,0,2.0,0.0,123.8,2
12.0,12.0,3,0,4,2,5,0,2.0,183.76,0,2.0,12.0,183.76,0
20.0,10.0,2,1,5,1,4,0,9.0,257.25,0,9.0,20.0,257.25,3
29.0,25.0,4,1,4,2,5,0,8.0,293.35,0,8.0,29.0,293.35,3
13.0,18.0,3,2,5,1,3,0,7.0,144.48,0,7.0,13.0,144.48,1
1.0,11.0,5,2,5,1,3,0,4.0,167.56,0,4.0,1.0,167.56,2
13.0,6.0,3,2,3,2,4,1,0.0,147.28,1,0.0,13.0,147.28,2
5.0,27.0,4,2,3,1,3,0,3.0,166.97,0,3.0,5.0,166.97,2
23.0,17.0,3,5,4,2,4,0,4.0,299.26,0,4.0,23.0,299.26,3
0.0,6.0,4,3,4,2,2,0,0.0,128.36,0,0.0,0.0,128.36,2
20.0,9.0,4,2,2,1,4,0,5.0,198.79,0,5.0,20.0,198.79,0
18.0,8.0,4,4,1,2,8,1,3.0,149.36,0,3.0,18.0,149.36,0
12.0,15.0,3,2,4,2,10,0,3.0,167.82,0,3.0,12.0,167.82,0
5.0,12.0,4,4,4,1,3,0,3.0,152.89,0,3.0,5.0,152.89,2
7.0,8.0,4,4,5,2,2,0,3.0,143.81,0,3.0,7.0,143.81,2
29.0,9.0,4,0,4,1,5,0,3.0,234.76,0,3.0,29.0,234.76,0
7.0,6.0,4,2,5,2,1,0,9.0,153.43,0,9.0,7.0,153.43,1
4.0,34.0,4,2,1,1,9,0,8.0,178.04,0,8.0,4.0,178.04,1
19.0,9.0,3,1,3,1,4,0,9.0,274.65,0,9.0,19.0,274.65,3
21.0,14.0,3,3,5,1,9,0,6.0,123.67,0,6.0,21.0,123.67,0
20.0,31.0,3,0,3,2,3,0,11.0,186.33,0,11.0,20.0,186.33,1
29.0,7.0,2,1,2,1,4,0,1.0,272.32,0,1.0,29.0,272.32,3
1.0,13.0,5,4,4,1,3,0,4.0,148.68,0,4.0,1.0,148.68,2
7.0,7.0,5,4,3,1,3,0,1.0,145.08,0,1.0,7.0,145.08,2
1.0,17.0,4,1,5,1,3,1,11.0,295.68,0,11.0,1.0,295.68,3
1.0,32.0,4,4,3,1,3,0,8.0,154.42,0,8.0,1.0,154.42,1
8.0,22.0,4,2,5,2,3,0,7.0,186.25,0,7.0,8.0,186.25,1
5.0,9.0,6,4,2,1,6,1,1.0,152.78,1,1.0,5.0,152.78,2
1.0,22.0,4,2,3,1,9,0,1.0,173.34,1,1.0,1.0,173.34,2
25.0,13.0,3,0,4,2,8,0,0.0,204.45,0,0.0,25.0,204.45,0
18.0,34.0,4,1,4,2,2,0,6.0,267.04,0,6.0,18.0,267.04,3
20.0,10.0,4,1,4,0,10,0,2.0,291.06,0,2.0,20.0,291.06,3
11.0,28.0,3,4,5,0,3,1,8.0,160.64,0,8.0,11.0,160.64,1
2.0,15.0,3,3,3,1,10,0,2.0,129.74,0,2.0,2.0,129.74,2
4.0,12.0,4,3,3,1,2,1,2.0,127.03,0,2.0,4.0,127.03,2
9.0,18.0,4,3,5,1,2,0,0.0,120.33,1,0.0,9.0,120.33,2
5.0,11.0,3,3,4,2,3,0,7.0,127.18,0,7.0,5.0,127.18,1
15.0,13.0,5,2,4,2,8,1,3.0,185.32,0,3.0,15.0,185.32,0
17.0,6.0,3,2,5,1,6,1,3.0,154.54,0,3.0,17.0,154.54,0
5.0,6.0,3,2,1,1,2,1,8.0,161.62,0,8.0,5.0,161.62,1
0.0,6.0,5,2,4,2,7,0,0.0,167.35,1,0.0,0.0,167.35,2
9.0,16.0,4,4,5,2,2,0,0.0,114.16,1,0.0,9.0,114.16,2
10.0,15.0,5,4,5,1,2,0,4.0,148.42,0,4.0,10.0,148.42,2
5.0,12.0,4,2,3,1,3,0,3.0,208.46,0,3.0,5.0,208.46,2
1.0,15.0,5,4,4,2,3,0,1.0,137.61,1,1.0,1.0,137.61,2
19.0,8.0,3,0,1,1,5,1,3.0,203.68,0,3.0,19.0,203.68,0
1.0,27.0,4,2,3,2,2,0,3.0,147.72,0,3.0,1.0,147.72,2
7.0,21.0,3,2,5,2,2,0,6.0,161.25,0,6.0,7.0,161.25,1
9.0,6.0,3,3,3,1,8,0,2.0,122.32,0,2.0,9.0,122.32,2
19.0,32.0,4,5,4,2,5,0,1.0,305.61,0,1.0,19.0,305.61,3
16.0,17.0,4,1,5,1,2,0,10.0,292.99,0,10.0,16.0,292.99,3
12.0,8.0,4,2,2,0,9,0,4.0,152.04,0,4.0,12.0,152.04,2
7.0,9.0,4,2,4,2,10,0,8.0,176.47,0,8.0,7.0,176.47,1
6.0,9.0,5,2,5,2,6,0,5.0,146.76,0,5.0,6.0,146.76,2
1.0,25.0,4,4,3,1,2,0,3.0,152.74,0,3.0,1.0,152.74,2
31.0,28.0,4,1,1,1,6,1,1.0,303.75,0,1.0,31.0,303.75,3
0.0,14.0,3,0,3,2,2,0,7.0,187.26,0,7.0,0.0,187.26,1
14.0,6.0,4,5,3,0,2,0,10.0,291.89,0,10.0,14.0,291.89,3
17.0,8.0,3,0,3,2,6,1,2.0,202.09,0,2.0,17.0,202.09,0
0.0,16.0,3,2,1,2,2,0,2.0,146.84,0,2.0,0.0,146.84,2
3.0,17.0,5,2,3,2,11,0,5.0,183.69,0,5.0,3.0,183.69,2
30.0,13.0,1,2,2,1,1,1,9.0,152.2,0,9.0,30.0,152.2,0
6.0,7.0,4,0,1,1,3,0,3.0,229.22,0,3.0,6.0,229.22,2
9.0,9.0,4,4,3,1,2,0,0.0,112.81,0,0.0,9.0,112.81,2
7.0,17.0,4,2,3,2,3,0,10.0,179.87,0,10.0,7.0,179.87,1
0.0,29.0,4,0,5,0,2,0,10.0,173.36,1,10.0,0.0,173.36,1
0.0,9.0,4,3,3,2,2,0,0.0,132.3,0,0.0,0.0,132.3,2
3.0,7.0,5,1,2,1,5,0,8.0,286.24,0,8.0,3.0,286.24,3
10.0,16.0,5,2,4,1,4,1,3.0,213.47,0,3.0,10.0,213.47,0
8.0,22.0,3,0,4,0,1,0,9.0,180.2,0,9.0,8.0,180.2,1
5.0,10.0,4,2,3,1,2,0,8.0,161.62,0,8.0,5.0,161.62,1
0.0,10.0,3,3,5,2,2,0,0.0,129.73,1,0.0,0.0,129.73,2
18.0,7.0,4,4,1,1,6,1,3.0,156.95,0,3.0,18.0,156.95,0
11.0,9.0,3,2,1,2,9,1,0.0,168.61,0,0.0,11.0,168.61,2
9.0,23.0,3,3,4,0,2,0,0.0,122.1,1,0.0,9.0,122.1,2
1.0,17.0,4,4,1,1,2,0,2.0,146.45,0,2.0,1.0,146.45,2
7.0,24.0,5,4,3,1,11,1,1.0,149.37,1,1.0,7.0,149.37,2
0.0,30.0,4,0,5,2,2,0,9.0,187.22,1,9.0,0.0,187.22,1
9.0,9.0,5,0,4,1,4,0,3.0,227.74,0,3.0,9.0,227.74,0
13.0,12.0,3,1,3,2,8,0,13.0,232.37,0,13.0,13.0,232.37,1
1.0,10.0,5,4,3,1,3,1,2.0,150.66,0,2.0,1.0,150.66,2
1.0,7.0,5,2,3,2,3,0,3.0,171.17,0,3.0,1.0,171.17,2
9.0,15.0,1,3,4,1,2,0,2.0,128.1,0,2.0,9.0,128.1,2
12.0,23.0,4,2,4,2,4,0,3.0,166.98,0,3.0,12.0,166.98,0
8.0,16.0,4,0,2,1,2,0,3.0,210.0,0,3.0,8.0,210.0,2
6.0,14.0,4,3,3,1,10,1,0.0,124.37,1,0.0,6.0,124.37,2
4.0,17.0,4,0,3,2,11,0,3.0,221.67,0,3.0,4.0,221.67,2
0.0,14.0,3,3,5,0,2,0,2.0,125.0,0,2.0,0.0,125.0,2
14.0,35.0,6,0,5,1,5,0,2.0,234.32,0,2.0,14.0,234.32,0
26.0,10.0,5,1,5,0,3,0,17.0,293.56,0,17.0,26.0,293.56,3
19.0,7.0,4,4,1,1,5,0,3.0,147.7,0,3.0,19.0,147.7,0
3.0,8.0,4,2,1,2,6,1,0.0,168.77,0,0.0,3.0,168.77,2
24.0,35.0,4,1,5,0,6,1,3.0,293.8,0,3.0,24.0,293.8,3
2.0,16.0,4,4,3,1,7,0,3.0,148.77,0,3.0,2.0,148.77,2
20.0,9.0,4,0,1,1,6,1,3.0,228.68,0,3.0,20.0,228.68,0
22.0,29.0,4,1,1,1,5,0,8.0,296.74,0,8.0,22.0,296.74,3
0.0,20.0,4,4,4,1,2,1,2.0,137.43,1,2.0,0.0,137.43,2
0.0,23.0,3,3,3,1,1,1,0.0,127.41,1,0.0,0.0,127.41,2
11.0,26.0,4,0,4,2,3,1,10.0,201.42,0,10.0,11.0,201.42,1
14.0,8.0,4,4,4,1,5,0,4.0,148.87,0,4.0,14.0,148.87,0
10.0,25.0,4,2,1,2,4,0,10.0,202.79,0,10.0,10.0,202.79,1
2.0,16.0,4,2,3,2,10,0,4.0,158.69,0,4.0,2.0,158.69,2
10.0,16.0,3,4,4,1,2,0,7.0,139.36,0,7.0,10.0,139.36,1
6.0,16.0,1,0,3,1,1,1,8.0,183.8,0,8.0,6.0,183.8,1
0.0,15.0,3,2,1,2,2,0,7.0,141.05,0,7.0,0.0,141.05,1
9.0,34.0,4,2,3,1,4,0,8.0,193.83,0,8.0,9.0,193.83,1
9.0,6.0,3,3,5,1,5,0,2.0,121.94,0,2.0,9.0,121.94,2
1.0,21.0,4,0,2,2,2,1,8.0,200.53,1,8.0,1.0,200.53,1
6.0,11.0,4,3,2,0,2,0,2.0,129.11,0,2.0,6.0,129.11,2
2.0,13.0,3,2,2,1,2,1,0.0,166.23,0,0.0,2.0,166.23,2
3.0,35.0,3,0,4,1,4,0,3.0,192.5,0,3.0,3.0,192.5,2
9.0,7.0,4,0,3,2,3,0,3.0,212.89,0,3.0,9.0,212.89,2
10.0,7.0,6,0,5,1,4,1,3.0,227.52,0,3.0,10.0,227.52,0
8.0,23.0,3,2,5,0,4,1,7.0,189.66,0,7.0,8.0,189.66,1
10.0,10.0,4,4,1,1,7,0,1.0,153.35,0,1.0,10.0,153.35,2
1.0,15.0,5,4,1,1,8,0,3.0,146.8,1,3.0,1.0,146.8,2
9.0,9.0,3,3,1,1,5,0,4.0,120.97,0,4.0,9.0,120.97,2
26.0,9.0,5,5,3,2,3,1,13.0,315.68,0,13.0,26.0,315.68,3
1.0,36.0,4,4,5,1,3,0,3.0,164.07,0,3.0,1.0,164.07,2
15.0,11.0,4,0,3,1,2,1,3.0,229.47,0,3.0,15.0,229.47,0
3.0,16.0,3,0,3,2,10,0,2.0,196.67,0,2.0,3.0,196.67,2
11.0,10.0,4,2,4,2,5,0,2.0,166.07,0,2.0,11.0,166.07,2
3.0,6.0,4,2,1,1,2,1,0.0,151.26,0,0.0,3.0,151.26,2
1.0,34.0,4,0,2,0,3,0,10.0,201.39,1,10.0,1.0,201.39,1
0.0,16.0,4,4,3,2,2,0,0.0,112.0,0,0.0,0.0,112.0,2
18.0,7.0,4,4,1,2,8,1,3.0,149.36,0,3.0,18.0,149.36,0
7.0,29.0,4,2,4,1,2,0,8.0,186.46,0,8.0,7.0,186.46,1
1.0,21.0,4,4,5,0,3,1,9.0,147.35,0,9.0,1.0,147.35,1
5.0,27.0,4,2,3,0,3,0,1.0,194.32,0,1.0,5.0,194.32,2
9.0,24.0,3,3,2,2,2,0,7.0,121.53,0,7.0,9.0,121.53,1
5.0,14.0,3,3,5,2,2,0,2.0,124.39,0,2.0,5.0,124.39,2
24.0,12.0,4,3,3,2,1,0,7.0,128.38,0,7.0,24.0,128.38,0
7.0,12.0,4,2,1,1,8,0,3.0,224.98,0,3.0,7.0,224.98,2
11.0,13.0,3,2,5,1,6,1,8.0,184.74,0,8.0,11.0,184.74,1
15.0,8.0,5,5,1,1,2,0,9.0,298.45,1,9.0,15.0,298.45,3
13.0,11.0,4,0,5,1,6,1,12.0,204.75,0,12.0,13.0,204.75,1
4.0,29.0,4,2,2,0,1,0,8.0,155.82,0,8.0,4.0,155.82,1
23.0,7.0,5,1,3,2,9,1,8.0,264.64,0,8.0,23.0,264.64,3
9.0,9.0,3,3,4,1,4,1,3.0,122.77,0,3.0,9.0,122.77,2
7.0,13.0,4,2,2,1,5,0,8.0,202.25,0,8.0,7.0,202.25,1
15.0,8.0,3,5,3,1,6,0,14.0,288.8,0,14.0,15.0,288.8,3
13.0,16.0,4,2,5,1,3,0,10.0,176.51,0,10.0,13.0,176.51,1
9.0,9.0,1,2,5,1,7,0,4.0,168.42,0,4.0,9.0,168.42,2
16.0,15.0,4,5,1,1,3,0,10.0,309.3,0,10.0,16.0,309.3,3
12.0,17.0,4,2,1,1,3,0,10.0,178.43,0,10.0,12.0,178.43,1
4.0,14.0,3,3,4,2,2,0,0.0,125.01,0,0.0,4.0,125.01,2
0.0,10.0,4,3,2,0,1,0,4.0,131.62,0,4.0,0.0,131.62,2
5.0,19.0,4,5,3,0,3,0,9.0,320.45,1,9.0,5.0,320.45,3
2.0,35.0,5,2,3,1,9,0,6.0,163.84,0,6.0,2.0,163.84,1
15.0,35.0,5,2,1,2,5,0,0.0,142.72,0,0.0,15.0,142.72,0
0.0,25.0,3,4,1,1,4,0,2.0,136.69,0,2.0,0.0,136.69,2
26.0,14.0,4,0,4,2,9,0,3.0,229.45,0,3.0,26.0,229.45,0
28.0,27.0,4,2,3,2,5,0,4.0,173.69,0,4.0,28.0,173.69,0
8.0,8.0,5,0,3,1,3,1,7.0,195.83,0,7.0,8.0,195.83,1
14.0,19.0,4,2,5,1,4,0,8.0,169.48,0,8.0,14.0,169.48,1
0.0,31.0,1,3,1,2,2,1,1.0,129.94,0,1.0,0.0,129.94,2
11.0,8.0,3,2,5,1,4,0,7.0,168.93,0,7.0,11.0,168.93,1
9.0,11.0,5,4,1,1,3,0,3.0,148.76,0,3.0,9.0,148.76,2
4.0,13.0,3,2,5,1,2,0,12.0,143.06,0,12.0,4.0,143.06,1
5.0,16.0,3,2,1,2,9,0,0.0,146.48,0,0.0,5.0,146.48,2
9.0,6.0,4,3,4,2,2,1,2.0,121.74,1,2.0,9.0,121.74,2
1.0,15.0,6,4,3,1,3,0,3.0,171.21,0,3.0,1.0,171.21,2
9.0,13.0,6,2,1,2,3,0,9.0,191.46,0,9.0,9.0,191.46,1
17.0,17.0,5,2,3,1,3,0,1.0,177.57,0,1.0,17.0,177.57,0
9.0,14.0,4,4,4,2,2,0,0.0,112.61,1,0.0,9.0,112.61,2
8.0,14.0,1,3,4,1,1,0,3.0,124.26,0,3.0,8.0,124.26,2
14.0,16.0,5,2,2,0,11,0,3.0,173.76,0,3.0,14.0,173.76,0
9.0,17.0,3,0,1,1,1,0,8.0,197.38,0,8.0,9.0,197.38,1
5.0,18.0,3,1,5,2,1,1,14.0,237.58,1,14.0,5.0,237.58,1
22.0,24.0,4,5,3,1,2,1,9.0,295.02,0,9.0,22.0,295.02,3
15.0,17.0,4,2,2,2,9,0,11.0,187.3,0,11.0,15.0,187.3,1
19.0,11.0,3,2,4,1,2,1,2.0,150.21,0,2.0,19.0,150.21,0
22.0,14.0,4,2,5,1,6,0,3.0,179.86,0,3.0,22.0,179.86,0
2.0,8.0,6,2,1,1,2,0,6.0,191.74,0,6.0,2.0,191.74,1
23.0,34.0,3,1,5,0,5,1,2.0,268.8,0,2.0,23.0,268.8,3
9.0,9.0,3,2,4,2,4,1,1.0,192.78,0,1.0,9.0,192.78,2
11.0,13.0,4,2,2,2,1,0,5.0,140.28,0,5.0,11.0,140.28,2
1.0,16.0,4,2,5,2,2,1,4.0,207.24,1,4.0,1.0,207.24,2
0.0,21.0,3,0,3,1,8,1,7.0,236.1,1,7.0,0.0,236.1,1
7.0,7.0,3,2,1,1,10,0,1.0,154.84,0,1.0,7.0,154.84,2
13.0,25.0,4,2,3,2,2,0,8.0,170.34,0,8.0,13.0,170.34,1
26.0,26.0,4,4,1,1,2,0,3.0,167.58,0,3.0,26.0,167.58,0
10.0,17.0,5,2,3,1,3,1,8.0,181.73,0,8.0,10.0,181.73,1
7.0,34.0,4,2,3,1,2,0,7.0,167.12,0,7.0,7.0,167.12,1
13.0,22.0,4,2,3,2,7,0,0.0,150.94,0,0.0,13.0,150.94,2
7.0,12.0,4,2,2,0,8,0,3.0,224.98,0,3.0,7.0,224.98,2
3.0,6.0,5,4,3,0,4,0,2.0,138.33,0,2.0,3.0,138.33,2
23.0,6.0,3,5,2,1,4,0,6.0,295.17,0,6.0,23.0,295.17,3
2.0,7.0,5,2,1,1,3,1,8.0,193.34,0,8.0,2.0,193.34,1
15.0,32.0,3,0,5,0,4,1,0.0,231.91000000000005,0,0.0,15.0,231.91000000000005,0
15.0,13.0,5,2,4,2,8,1,3.0,185.32,0,3.0,15.0,185.32,0
0.0,31.0,3,3,1,2,2,1,1.0,127.95,1,1.0,0.0,127.95,2
0.0,14.0,3,3,5,2,2,0,0.0,125.52,0,0.0,0.0,125.52,2
28.0,14.0,4,1,4,1,2,1,0.0,235.77,0,0.0,28.0,235.77,0
1.0,16.0,4,4,5,1,3,0,3.0,150.0,0,3.0,1.0,150.0,2
0.0,8.0,5,2,1,2,4,0,0.0,150.71,0,0.0,0.0,150.71,2
11.0,6.0,4,0,3,2,10,1,0.0,153.81,1,0.0,11.0,153.81,2
15.0,18.0,3,3,4,1,9,0,4.0,127.66,0,4.0,15.0,127.66,0
15.0,17.0,6,2,4,2,3,0,10.0,186.51,0,10.0,15.0,186.51,1
3.0,16.0,2,4,3,1,8,0,1.0,149.51,0,1.0,3.0,149.51,2
12.0,21.0,3,1,5,2,1,0,10.0,233.41000000000005,0,10.0,12.0,233.41000000000005,1
16.0,16.0,5,5,1,2,10,0,2.0,321.13,0,2.0,16.0,321.13,3
0.0,14.0,3,3,3,1,2,0,0.0,123.77,1,0.0,0.0,123.77,2
9.0,13.0,4,3,4,1,2,0,1.0,121.41,0,1.0,9.0,121.41,2
4.0,16.0,3,2,1,1,3,1,4.0,165.83,0,4.0,4.0,165.83,2
9.0,19.0,3,3,4,1,5,0,4.0,121.43,0,4.0,9.0,121.43,2
7.0,14.0,3,2,5,1,4,0,0.0,151.21,0,0.0,7.0,151.21,2
9.0,13.0,3,4,1,2,3,0,1.0,146.78,0,1.0,9.0,146.78,2
12.0,30.0,5,0,3,2,2,0,3.0,220.26,0,3.0,12.0,220.26,0
17.0,16.0,4,2,3,1,5,1,8.0,181.79,0,8.0,17.0,181.79,1
3.0,10.0,4,4,5,2,3,1,6.0,172.23,0,6.0,3.0,172.23,1
1.0,15.0,5,4,3,2,3,1,3.0,164.89,1,3.0,1.0,164.89,2
2.0,14.0,4,2,2,0,2,1,2.0,150.56,0,2.0,2.0,150.56,2
7.0,16.0,3,4,3,1,2,1,0.0,138.15,0,0.0,7.0,138.15,2
29.0,33.0,2,5,4,1,6,1,5.0,321.36,0,5.0,29.0,321.36,3
16.0,14.0,3,3,3,2,5,0,2.0,124.38,0,2.0,16.0,124.38,0
7.0,9.0,3,2,2,2,1,0,4.0,177.56,0,4.0,7.0,177.56,2
10.0,8.0,5,2,3,1,2,0,3.0,168.74,0,3.0,10.0,168.74,2
9.0,17.0,3,3,5,1,1,0,4.0,120.99,0,4.0,9.0,120.99,2
18.0,6.0,2,5,2,0,1,0,7.0,292.02,0,7.0,18.0,292.02,3
9.0,35.0,2,2,3,1,3,0,9.0,159.07,0,9.0,9.0,159.07,1
9.0,6.0,4,3,5,0,2,0,2.0,122.18,0,2.0,9.0,122.18,2
18.0,7.0,4,2,1,1,6,1,3.0,182.43,0,3.0,18.0,182.43,0
0.0,11.0,3,3,3,2,2,1,2.0,134.41,1,2.0,0.0,134.41,2
13.0,13.0,4,0,4,2,6,0,3.0,208.76,0,3.0,13.0,208.76,0
4.0,23.0,4,2,3,0,10,0,3.0,178.01,0,3.0,4.0,178.01,2
9.0,10.0,3,3,2,2,19,1,0.0,122.85,1,0.0,9.0,122.85,2
0.0,14.0,3,3,4,1,3,1,2.0,123.73,1,2.0,0.0,123.73,2
3.0,17.0,4,4,4,1,3,0,3.0,147.97,0,3.0,3.0,147.97,2
1.0,28.0,2,4,1,2,3,0,3.0,151.78,0,3.0,1.0,151.78,2
15.0,9.0,4,1,4,2,3,0,5.0,285.15,0,5.0,15.0,285.15,3
30.0,30.0,4,1,4,1,6,1,10.0,259.02,0,10.0,30.0,259.02,3
21.0,23.0,2,2,3,1,3,1,8.0,175.67,0,8.0,21.0,175.67,0
1.0,7.0,6,4,4,2,9,1,8.0,147.16,1,8.0,1.0,147.16,1
25.0,10.0,4,1,4,2,5,0,1.0,262.34,0,1.0,25.0,262.34,3
13.0,19.0,4,2,4,1,6,0,1.0,177.95,0,1.0,13.0,177.95,0
10.0,11.0,3,2,2,1,8,0,4.0,163.47,0,4.0,10.0,163.47,2
14.0,25.0,3,2,5,1,3,0,0.0,130.72,0,0.0,14.0,130.72,2
14.0,14.0,3,2,4,1,6,0,4.0,143.93,0,4.0,14.0,143.93,0
0.0,14.0,2,2,4,0,1,0,2.0,148.51,0,2.0,0.0,148.51,2
9.0,12.0,3,2,3,0,3,1,5.0,123.06,0,5.0,9.0,123.06,2
1.0,10.0,4,4,5,2,7,1,5.0,151.57,1,5.0,1.0,151.57,2
19.0,8.0,3,2,2,1,3,0,4.0,173.79,0,4.0,19.0,173.79,0
19.0,24.0,3,0,3,1,6,0,2.0,205.27,0,2.0,19.0,205.27,0
1.0,14.0,4,4,1,1,3,1,3.0,147.75,1,3.0,1.0,147.75,2
9.0,8.0,4,3,3,2,2,0,0.0,122.74,0,0.0,9.0,122.74,2
23.0,12.0,4,2,3,1,4,0,3.0,191.51,0,3.0,23.0,191.51,0
18.0,24.0,6,4,3,2,4,0,1.0,147.9,0,1.0,18.0,147.9,0
4.0,29.0,5,2,3,1,4,1,1.0,188.8,1,1.0,4.0,188.8,2
18.0,26.0,5,0,5,1,3,1,7.0,208.51,0,7.0,18.0,208.51,0
16.0,25.0,4,2,5,1,8,1,3.0,179.1,0,3.0,16.0,179.1,0
17.0,15.0,4,2,4,1,6,0,1.0,172.65,0,1.0,17.0,172.65,0
1.0,7.0,4,4,4,2,3,0,2.0,145.96,0,2.0,1.0,145.96,2
24.0,14.0,4,0,4,1,6,0,3.0,224.9,0,3.0,24.0,224.9,0
19.0,8.0,3,0,1,1,4,0,7.0,185.78,0,7.0,19.0,185.78,0
1.0,27.0,4,0,3,1,5,0,3.0,223.24,1,3.0,1.0,223.24,2
17.0,13.0,3,5,1,1,1,1,10.0,290.49,0,10.0,17.0,290.49,3
1.0,9.0,5,4,3,2,3,0,3.0,145.44,1,3.0,1.0,145.44,2
